simulation_id,triggered,trigger_time,payoff,final_salary,min_salary,avg_salary
5090,True,17.0,9583.904655209462,3353.914462039303,3353.914462039303,4298.875072754338
5091,True,27.0,9347.277206160265,3106.6491136010427,3055.4928278701805,4159.531296476347
5092,True,12.0,9704.455335485078,3212.646649569862,3212.646649569862,4058.225225438464
5093,True,19.0,9536.104731326255,3016.4682132494813,3016.4682132494813,3941.4581779882737
5094,True,12.0,9704.455335485078,2492.9495567262975,2481.1517339629545,3733.8184306337494
5095,True,17.0,9583.904655209462,3413.464651574638,3413.464651574638,4130.245389004574
5096,True,12.0,9704.455335485078,2457.849900452196,2457.849900452196,3710.674727086038
5097,True,17.0,9583.904655209462,3216.0323328818713,3211.5475103736994,4078.9544459401354
5098,True,27.0,9347.277206160265,3627.4318203306266,3580.651082291379,4360.0030188645915
5099,True,16.0,9607.894391523227,3439.2633172249134,3439.2633172249134,4243.246096006673
5100,True,9.0,9777.51237193336,2925.1007310409236,2925.1007310409236,3906.8987066290197
5101,False,,0.0,4311.485738673785,4286.143134477643,4948.442309703559
5102,True,10.0,9753.099120283323,2807.9826664915104,2767.639684611281,3844.78948295178
5103,True,20.0,9512.294245007133,2898.1013027809367,2898.1013027809367,3996.6617490528215
5104,True,16.0,9607.894391523227,3582.9040754031253,3582.9040754031253,4184.2518742835755
5105,True,13.0,9680.224498313057,3290.7166669736384,3290.7166669736384,4060.0250133658915
5106,True,27.0,9347.277206160265,3935.796098103274,3839.233468635743,4552.463096135293
5107,True,18.0,9559.974818330991,3057.450248378389,3057.450248378389,4189.688975839048
5108,True,10.0,9753.099120283323,3943.8256407879207,3943.8256407879207,4323.9917255767205
5109,True,14.0,9656.05416257566,2532.834141169052,2509.8505583297,3744.092139396583
5110,True,12.0,9704.455335485078,2801.969467071394,2801.969467071394,3726.102392593393
5111,True,9.0,9777.51237193336,2688.4368286089366,2592.527381266423,3523.3761365626115
5112,True,13.0,9680.224498313057,3009.487610259524,3009.487610259524,4020.32201373194
5113,True,28.0,9323.938199059472,3502.2690345121136,3468.0193839935364,4386.494102502186
5114,True,13.0,9680.224498313057,3594.585198272129,3594.585198272129,4263.904869011918
5115,True,18.0,9559.974818330991,3095.999253168512,3095.999253168512,4185.509532674181
5116,True,12.0,9704.455335485078,3355.5219261128973,3355.5219261128973,4100.689346132626
5117,False,,0.0,3975.7182422688415,3975.7182422688415,4804.298099490934
5118,True,10.0,9753.099120283323,3302.336672965217,3293.8900703847635,3972.1707739541503
5119,True,13.0,9680.224498313057,2810.930180081855,2810.930180081855,3741.233918713505
5120,True,19.0,9536.104731326255,2818.623997683097,2818.623997683097,3953.3916291754595
5121,True,16.0,9607.894391523227,3263.471934807937,3209.6298608305915,4000.8058621754267
5122,True,14.0,9656.05416257566,2561.0845489935723,2561.0845489935723,3891.7288824739458
5123,True,10.0,9753.099120283323,3215.8228530017523,3215.8228530017523,4157.6791963097185
5124,True,25.0,9394.130628134748,3878.8033457639767,3878.8033457639767,4452.537287277667
5125,True,11.0,9728.746825534536,3296.5654377871588,3296.5654377871588,3977.4892221051373
5126,True,15.0,9631.944177208212,2463.417719681494,2463.417719681494,3844.567981610181
5127,True,15.0,9631.944177208212,2865.933095050606,2865.933095050606,3767.0610027219723
5128,True,11.0,9728.746825534536,3410.336468108267,3410.336468108267,4060.5054875985707
5129,True,15.0,9631.944177208212,2698.9649283468675,2695.9594287801483,3710.9946792114115
5130,True,8.0,9801.98673306755,2724.7424720028635,2724.7424720028635,3625.1369750818126
5131,True,10.0,9753.099120283323,2851.0167524153776,2714.2330559948596,3648.8348436150986
5132,True,19.0,9536.104731326255,3173.760827576175,3173.760827576175,4150.431689913564
5133,True,17.0,9583.904655209462,3370.2117343506898,3370.2117343506898,4186.890719225522
5134,True,14.0,9656.05416257566,2701.5376962647692,2650.054141451799,3837.8051539074067
5135,True,27.0,9347.277206160265,3520.1909651032724,3520.1909651032724,4453.605703467876
5136,True,25.0,9394.130628134748,3572.5861784262634,3572.5861784262634,4424.874383013598
5137,True,19.0,9536.104731326255,4054.372855282346,3904.314547217059,4373.288025595263
5138,True,12.0,9704.455335485078,3278.2101542043583,3025.172038093385,3872.807906761527
5139,True,18.0,9559.974818330991,3767.034266981574,3767.034266981574,4446.665273342146
5140,True,23.0,9441.218903864214,2991.8068521363134,2884.2827744010933,4086.8618276040056
5141,True,10.0,9753.099120283323,3024.525073051347,3024.525073051347,3706.541352798589
5142,True,10.0,9753.099120283323,2404.8405227726576,2386.071360290402,3471.676377369264
5143,False,,0.0,4002.706825739705,4002.706825739705,4654.592471674694
5144,True,28.0,9323.938199059472,3905.729605543463,3872.895496278848,4555.764999555958
5145,True,12.0,9704.455335485078,2858.4598270143856,2853.8701364177055,3811.9496842041026
5146,True,33.0,9208.114378568032,3106.1646928779705,3106.1646928779705,4296.813308902009
5147,True,19.0,9536.104731326255,3197.8222546600236,3197.8222546600236,4056.7059251039996
5148,True,17.0,9583.904655209462,2502.910527894837,2502.910527894837,3689.0757941510997
5149,True,30.0,9277.434863285518,3706.893822403538,3699.111626897865,4524.561250295068
5150,True,15.0,9631.944177208212,3767.978115054127,3662.8463132726642,4183.01970439157
5151,True,18.0,9559.974818330991,2918.0899500102605,2918.0899500102605,4103.9276130397675
5152,True,20.0,9512.294245007133,3413.6636091562054,3385.2317511293345,4229.138740524799
5153,True,14.0,9656.05416257566,3458.3197645865957,3417.864778003199,4155.46028638842
5154,True,17.0,9583.904655209462,3493.410765940259,3429.1055584907585,4209.990682824789
5155,True,14.0,9656.05416257566,3217.0181324899254,3217.0181324899254,4019.5095026886493
5156,True,12.0,9704.455335485078,2694.575568346481,2694.575568346481,3821.0694770244327
5157,True,7.0,9826.522356650728,2743.006937007697,2735.14648482918,3677.6190763752966
5158,True,27.0,9347.277206160265,3246.974534120776,3246.974534120776,4350.888751663569
5159,True,23.0,9441.218903864214,3560.8909217258474,3472.9799204949923,4220.643869613333
5160,True,24.0,9417.645335842479,3338.230806368549,3338.230806368549,4235.942896961015
5161,True,21.0,9488.543210558004,3378.9488868567487,3378.9488868567487,4279.604811121824
5162,True,32.0,9231.163463866347,3400.7059500701557,3400.7059500701557,4361.754290499055
5163,True,13.0,9680.224498313057,2867.0737427491076,2822.0332163517273,3766.2519401652653
5164,True,13.0,9680.224498313057,3425.1866284605353,3357.9099737515303,4053.88565277647
5165,True,8.0,9801.98673306755,2753.7625230272843,2753.7625230272843,3805.0217366545357
5166,True,18.0,9559.974818330991,2871.593748607771,2862.940161291791,3961.001271244791
5167,True,36.0,9139.311852712268,4053.374065831566,4053.374065831566,4731.71448498777
5168,True,9.0,9777.51237193336,3232.880420227515,3232.880420227515,4083.815166347876
5169,True,16.0,9607.894391523227,3004.620540770833,3004.620540770833,3934.8534679744666
5170,True,17.0,9583.904655209462,3227.7611912676334,3227.7611912676334,4129.130710543561
5171,True,21.0,9488.543210558004,2622.233120536737,2622.233120536737,3954.427716183242
5172,True,30.0,9277.434863285518,3294.454075195968,3294.454075195968,4412.567934432121
5173,True,9.0,9777.51237193336,3313.2392075970524,3313.2392075970524,3877.8954905522073
5174,True,8.0,9801.98673306755,2186.5406007018873,2186.5406007018873,3407.304456765332
5175,True,22.0,9464.851479534831,3421.6943770421253,3421.6943770421253,4358.398042004466
5176,True,8.0,9801.98673306755,3500.6074586884356,3311.8654133648174,3937.7158414817127
5177,True,20.0,9512.294245007133,3158.2934902853226,3128.5985351178615,4033.9584613864913
5178,True,14.0,9656.05416257566,2828.278914556859,2811.3428538763364,3927.528616123708
5179,True,20.0,9512.294245007133,3023.4070580437583,2991.7262799217096,4041.5581883614955
5180,True,14.0,9656.05416257566,3371.0778896097354,3329.462641313959,4137.346349038329
5181,True,21.0,9488.543210558004,2845.9325129954736,2845.9325129954736,4048.313617261975
5182,True,23.0,9441.218903864214,3299.0581072547243,3299.0581072547243,4251.904935520183
5183,True,11.0,9728.746825534536,3073.9521280783893,3046.163191333513,3735.2358777547647
5184,True,15.0,9631.944177208212,3174.3203900402646,3174.3203900402646,4061.225390639645
5185,True,27.0,9347.277206160265,3987.4383991166883,3987.4383991166883,4621.404716188403
5186,True,12.0,9704.455335485078,3307.360840512827,3223.3415242568285,4042.18123623398
5187,True,35.0,9162.188716508763,3329.3440047702993,3315.4406976464925,4504.286057422162
5188,True,13.0,9680.224498313057,2798.8107495412664,2798.8107495412664,3729.398938876548
5189,True,8.0,9801.98673306755,3554.720762838924,3515.8616219865917,4072.113600781813
5190,False,,0.0,3518.7050020060065,3518.7050020060065,4594.734018086249
5191,True,17.0,9583.904655209462,4226.160282970121,4192.877358990705,4519.470355640692
5192,True,16.0,9607.894391523227,3084.3149743550307,3084.3149743550307,4138.9542639510055
5193,True,13.0,9680.224498313057,2406.281358096264,2406.281358096264,3771.913344365601
5194,True,13.0,9680.224498313057,3326.600078684108,3326.600078684108,4079.6377678488807
5195,True,30.0,9277.434863285518,3181.4032228916003,3181.4032228916003,4400.300874246214
5196,True,26.0,9370.674633774024,3898.995629878097,3898.995629878097,4494.7224137262265
5197,True,16.0,9607.894391523227,3102.172394422544,3082.9456359217147,4061.8631433712185
5198,True,16.0,9607.894391523227,2960.86682642589,2957.299390397826,3954.321307048768
5199,True,12.0,9704.455335485078,2930.539856195058,2828.6133055707123,3805.075163889408
5200,True,24.0,9417.645335842479,3898.9201770435056,3898.9201770435056,4478.480744383277
5201,True,11.0,9728.746825534536,3106.3842250297157,3084.6822003664875,4061.5129230601638
5202,True,30.0,9277.434863285518,3122.1681852256056,3083.8464852146953,4293.820987097012
5203,True,21.0,9488.543210558004,3924.164026706484,3892.012394444813,4430.60973999014
5204,True,11.0,9728.746825534536,3101.248199975841,3091.6189596566874,3999.9898272508503
5205,True,8.0,9801.98673306755,3409.7084457564056,3357.3254718981743,3976.8076092517526
5206,True,22.0,9464.851479534831,3436.9597742001424,3413.839570148182,4195.609986511227
5207,True,21.0,9488.543210558004,2933.5844692196006,2933.5844692196006,4112.951196429954
5208,False,,0.0,3487.5293302219957,3487.5293302219957,4660.948207950348
5209,True,21.0,9488.543210558004,3317.875425953315,3317.875425953315,4182.033286817927
5210,True,9.0,9777.51237193336,3337.3728423977577,3311.0660053615093,3958.0541729933125
5211,True,27.0,9347.277206160265,3722.109987596512,3722.109987596512,4477.762259454804
5212,True,17.0,9583.904655209462,3556.735307432803,3556.735307432803,4228.501132497984
5213,True,14.0,9656.05416257566,3289.008191607296,3153.3054854696843,3907.9189759207597
5214,True,14.0,9656.05416257566,2939.596341150042,2898.9189636350584,3712.625910808235
5215,True,13.0,9680.224498313057,3513.5008974617176,3454.9237806258648,4112.702325246049
5216,True,32.0,9231.163463866347,3593.5357934089534,3514.4264968966886,4324.450490801683
5217,True,13.0,9680.224498313057,2899.316554874584,2899.316554874584,3885.891594944665
5218,True,12.0,9704.455335485078,2471.8745163303774,2471.8745163303774,3674.885407950864
5219,True,36.0,9139.311852712268,4118.476455057352,4118.476455057352,4609.262972971633
5220,True,15.0,9631.944177208212,3037.6830078859416,3002.5343234944307,3861.2069485946345
5221,True,12.0,9704.455335485078,3133.270678904875,3096.837843926588,3923.7291008068046
5222,True,22.0,9464.851479534831,3152.0775363831053,3108.0718789825055,4039.705691223416
5223,True,16.0,9607.894391523227,3218.3529277192392,3166.0779378787624,4124.685588286569
5224,True,16.0,9607.894391523227,3138.230940695246,3138.230940695246,4004.017329399446
5225,True,20.0,9512.294245007133,2731.173059911835,2731.173059911835,3977.892337653494
5226,True,14.0,9656.05416257566,3312.3955455630376,3285.8612888180664,3950.690302272156
5227,True,17.0,9583.904655209462,3602.0807022016425,3577.0375068398853,4304.2486158983465
5228,True,16.0,9607.894391523227,3447.3080408409282,3381.1851825016365,4095.896126246824
5229,True,16.0,9607.894391523227,3613.559587930256,3598.804814937369,4348.7935463196245
5230,True,11.0,9728.746825534536,2932.3407712147555,2895.9630343011368,3916.198534043632
5231,True,18.0,9559.974818330991,3031.671193603,3031.671193603,4029.224360755305
5232,True,36.0,9139.311852712268,3178.8506465443384,3178.8506465443384,4434.358859544119
5233,True,19.0,9536.104731326255,3094.7482859810525,3079.7442441271337,4040.449716832988
5234,True,8.0,9801.98673306755,3599.087398319527,3567.5197422837705,4107.701339423441
5235,True,13.0,9680.224498313057,3710.3315202449917,3705.7225478794676,4243.90641955812
5236,True,10.0,9753.099120283323,3158.361432573514,3033.2610887400187,3773.842468058378
5237,True,11.0,9728.746825534536,3035.128199180454,2953.831397518301,3771.08013231066
5238,True,22.0,9464.851479534831,3555.3725307852437,3555.3725307852437,4342.426476332541
5239,True,9.0,9777.51237193336,3742.1930251767403,3742.1930251767403,4399.64367758995
5240,True,26.0,9370.674633774024,2913.903382873878,2913.903382873878,4205.2983486105195
5241,True,14.0,9656.05416257566,2615.847217944228,2615.847217944228,3802.753716170507
5242,True,10.0,9753.099120283323,2920.0555728578106,2920.0555728578106,4045.98974528823
5243,True,9.0,9777.51237193336,2325.6874316768576,2325.6874316768576,3554.1035889160926
5244,True,9.0,9777.51237193336,2345.7114626504044,2345.7114626504044,3333.3059841156414
5245,True,31.0,9254.270243966357,3824.9971360398135,3729.8925437216167,4567.275832308868
5246,True,13.0,9680.224498313057,2687.670652240025,2687.670652240025,3843.152450089264
5247,True,33.0,9208.114378568032,3132.9592077371917,3132.9592077371917,4422.67755983139
5248,True,25.0,9394.130628134748,3805.4257402193825,3714.1197778310025,4405.233919551949
5249,True,22.0,9464.851479534831,3070.90881127018,3070.90881127018,4177.297859336557
5250,True,17.0,9583.904655209462,2954.540313349874,2954.540313349874,3925.412226514984
5251,True,9.0,9777.51237193336,3222.3458667710165,3222.3458667710165,4066.853169909896
5252,True,15.0,9631.944177208212,3078.741524274938,3061.1544317511807,3998.5029729888543
5253,True,14.0,9656.05416257566,3106.686727273522,3106.686727273522,4039.7380388120137
5254,True,23.0,9441.218903864214,2878.1449847292743,2878.1449847292743,4067.0411801293144
5255,True,19.0,9536.104731326255,3726.84217122218,3648.815215518816,4236.616539225772
5256,True,18.0,9559.974818330991,3561.481813690403,3490.4316581958697,4142.281088039292
5257,True,14.0,9656.05416257566,3688.678750013438,3618.5512207417983,4256.639098523431
5258,True,18.0,9559.974818330991,3038.029081019458,3038.029081019458,3996.1548913196843
5259,True,14.0,9656.05416257566,2780.007219830795,2739.6227540634577,3831.752779077202
5260,True,19.0,9536.104731326255,4081.8835521175674,4026.1896563052637,4495.557373180737
5261,True,11.0,9728.746825534536,3164.060497207529,3164.060497207529,3976.0736713625583
5262,True,9.0,9777.51237193336,3143.09020144822,3143.09020144822,3835.5165206129345
5263,True,25.0,9394.130628134748,3655.9789150569686,3631.471420426639,4445.417505041753
5264,True,6.0,9851.119396030625,1974.3444742725992,1974.3444742725992,3163.5900809561417
5265,True,17.0,9583.904655209462,2776.6028593381598,2776.6028593381598,3763.5688496821804
5266,True,24.0,9417.645335842479,3336.2439908174765,3336.2439908174765,4263.251851813137
5267,True,31.0,9254.270243966357,3107.2667192491417,3107.2667192491417,4268.421849037859
5268,True,9.0,9777.51237193336,2808.3722554576343,2808.3722554576343,3923.026269726152
5269,True,21.0,9488.543210558004,3429.429502228011,3419.6900756084974,4372.499525759209
5270,False,,0.0,4628.488287765898,4628.488287765898,5006.21390856066
5271,True,12.0,9704.455335485078,2901.8602092897318,2900.506085648726,3872.7367060430765
5272,True,10.0,9753.099120283323,2971.1156261457845,2971.1156261457845,3843.0991430834974
5273,True,13.0,9680.224498313057,2883.0884251855837,2883.0884251855837,3895.0302170641744
5274,True,9.0,9777.51237193336,3315.625884446273,3315.625884446273,3890.4728337211627
5275,True,32.0,9231.163463866347,3281.015964751877,3281.015964751877,4376.7205115861125
5276,True,16.0,9607.894391523227,3505.197486219386,3477.908881580716,4268.469196774731
5277,True,26.0,9370.674633774024,3443.4848436470506,3443.4848436470506,4287.9433824628295
5278,True,20.0,9512.294245007133,3239.173287892351,3162.2536712336946,4090.3792564798305
5279,True,18.0,9559.974818330991,4118.121390442456,4118.121390442456,4474.819703289714
5280,True,23.0,9441.218903864214,3066.2435867181116,3040.205215759161,4168.14328269714
5281,True,14.0,9656.05416257566,3737.7944039981094,3737.7944039981094,4404.342762789367
5282,True,10.0,9753.099120283323,2706.1922336692796,2706.1922336692796,3646.838364589138
5283,True,10.0,9753.099120283323,3819.5007280871787,3735.337843620233,4370.3678411179835
5284,True,20.0,9512.294245007133,3245.8332847941956,3245.8332847941956,4307.793304434021
5285,True,14.0,9656.05416257566,2669.70198070909,2669.70198070909,3608.2128710524767
5286,True,28.0,9323.938199059472,3368.799597320243,3368.799597320243,4308.376521334898
5287,True,17.0,9583.904655209462,3457.178779458491,3375.011813224145,4094.938164405177
5288,True,12.0,9704.455335485078,3053.8694114820846,3031.566676245585,3985.146736077381
5289,True,17.0,9583.904655209462,2935.6240132195026,2935.6240132195026,3991.8635402923105
5290,True,15.0,9631.944177208212,3190.677874538476,3036.204221467751,3930.306517022682
5291,False,,0.0,4134.378982604255,4090.816680916714,4643.380769208509
5292,True,18.0,9559.974818330991,4284.30519938674,4086.7714355563376,4465.471260551141
5293,True,9.0,9777.51237193336,3687.3892129433175,3583.0008328945587,4167.078641839381
5294,True,32.0,9231.163463866347,3934.8231474367385,3872.237115688058,4519.683993340032
5295,True,18.0,9559.974818330991,3978.693349571806,3879.127674329497,4318.804628097862
5296,True,14.0,9656.05416257566,3190.5187088609628,3190.5187088609628,3962.93547353686
5297,True,9.0,9777.51237193336,2598.6464422100826,2598.6464422100826,3668.3682339463576
5298,True,21.0,9488.543210558004,2994.347965434133,2994.347965434133,4168.254190796962
5299,True,15.0,9631.944177208212,2938.229183323746,2804.178471112785,3915.3704061998283
5300,True,19.0,9536.104731326255,2972.769231790978,2972.769231790978,3887.7178722350554
5301,True,17.0,9583.904655209462,2947.73691665996,2947.73691665996,3897.0962225865
5302,True,12.0,9704.455335485078,3742.832720256191,3552.476859983256,4085.8932936219876
5303,True,19.0,9536.104731326255,2864.969434349791,2826.5548799069397,4073.726845926783
5304,True,27.0,9347.277206160265,3433.511916520139,3416.619705323661,4362.5010662889335
5305,True,12.0,9704.455335485078,2636.6392101188194,2493.7990695167405,3650.71222123796
5306,True,20.0,9512.294245007133,3404.5955126203244,3404.5955126203244,4228.211669555976
5307,True,12.0,9704.455335485078,3675.2927092654613,3675.2927092654613,4240.7975644722
5308,True,21.0,9488.543210558004,2471.5990532376404,2471.5990532376404,3867.6638827770907
5309,True,15.0,9631.944177208212,3459.03182083329,3459.03182083329,4101.472754996229
5310,True,20.0,9512.294245007133,3268.136885846093,3204.2645049331863,4097.628638736099
5311,True,17.0,9583.904655209462,3656.9170129960685,3586.3116794605116,4430.647753698803
5312,True,15.0,9631.944177208212,2880.0741850308273,2880.0741850308273,3957.6133748635634
5313,True,18.0,9559.974818330991,4287.605444243085,4147.153098112655,4565.091252562566
5314,True,15.0,9631.944177208212,3049.487389593792,3049.487389593792,4031.6479324615475
5315,True,16.0,9607.894391523227,2724.082090588939,2669.5630169554493,3852.979250832227
5316,True,16.0,9607.894391523227,3036.253500170327,3036.253500170327,4087.7109073102906
5317,True,13.0,9680.224498313057,3616.107404984072,3558.325451139653,4156.196272464072
5318,True,16.0,9607.894391523227,2780.8402266377366,2780.8402266377366,3999.3435441785828
5319,False,,0.0,4168.361557214178,4091.6816884710147,4735.2039193891715
5320,True,17.0,9583.904655209462,3052.0697519612722,3024.186669970875,3983.9632102457413
5321,True,9.0,9777.51237193336,3513.8171836972515,3460.600896993453,3946.0446717552895
5322,True,13.0,9680.224498313057,2548.426206245654,2548.426206245654,3546.6685958509784
5323,True,16.0,9607.894391523227,3342.522997190092,3265.1366849213773,4078.084467783487
5324,True,9.0,9777.51237193336,4280.881038313599,4280.881038313599,4569.470941846445
5325,True,16.0,9607.894391523227,3257.631700136912,3252.0972738089567,4097.546322998439
5326,True,12.0,9704.455335485078,3046.674332949138,3034.6025895313105,4023.627186395676
5327,True,14.0,9656.05416257566,3325.5486244835306,3325.5486244835306,4098.436564485411
5328,True,17.0,9583.904655209462,3229.020888354879,3212.7188932898707,4032.7211061891503
5329,True,13.0,9680.224498313057,2970.827900570407,2970.827900570407,3988.7212088001265
5330,True,16.0,9607.894391523227,2553.814491265069,2553.814491265069,3665.8144090108417
5331,True,17.0,9583.904655209462,3042.198502223782,3026.8021630346125,4088.7396396304725
5332,True,10.0,9753.099120283323,3215.781934733438,3215.781934733438,3807.2251733836706
5333,True,15.0,9631.944177208212,3328.855288091151,3202.1286615738877,3969.6342907350686
5334,True,24.0,9417.645335842479,3057.5105020871297,3051.597127235511,4249.318551362353
5335,True,7.0,9826.522356650728,4157.996969894185,3985.490783693281,4381.458021501542
5336,True,15.0,9631.944177208212,3429.8047862069775,3422.5442362031536,4101.981073727733
5337,True,20.0,9512.294245007133,3299.0980927405294,3299.0980927405294,4238.127822499054
5338,True,9.0,9777.51237193336,2863.563414951407,2823.0725132247726,3778.746478286122
5339,False,,0.0,3824.0220732886964,3819.2020813361087,4627.595338428309
5340,True,29.0,9300.657466602774,3532.6492529864668,3506.03234070856,4335.543301263091
5341,True,14.0,9656.05416257566,3109.6435287713366,3109.6435287713366,3991.349250150137
5342,True,34.0,9185.122844014562,4091.892387048448,4091.892387048448,4604.0888468069725
5343,True,12.0,9704.455335485078,3022.1266697476976,3003.438726550183,3812.0026154380585
5344,True,17.0,9583.904655209462,2828.05403840198,2828.05403840198,3979.898474533254
5345,True,31.0,9254.270243966357,4343.579230157197,4167.676657987829,4611.723730020731
5346,True,14.0,9656.05416257566,2827.0561419007813,2827.0561419007813,3973.8909954437236
5347,True,35.0,9162.188716508763,4268.308447563454,4167.119996146619,4772.371872778456
5348,True,25.0,9394.130628134748,3643.2365585650246,3643.2365585650246,4402.855542966762
5349,True,14.0,9656.05416257566,2715.1917764842356,2715.1917764842356,3977.6139475506557
5350,True,18.0,9559.974818330991,3881.094793969336,3881.094793969336,4350.660687285524
5351,True,18.0,9559.974818330991,3708.18313435519,3677.277371028606,4235.378167587308
5352,True,21.0,9488.543210558004,3049.7307547181485,3049.7307547181485,4066.209652368503
5353,True,14.0,9656.05416257566,3219.2589340164564,3213.6834298696003,4059.3637732297275
5354,True,14.0,9656.05416257566,2868.9135604410008,2868.9135604410008,3745.9420052329665
5355,True,16.0,9607.894391523227,2969.7149274948133,2969.7149274948133,4152.507765495011
5356,True,21.0,9488.543210558004,3796.8236334230987,3796.8236334230987,4429.265665876459
5357,True,19.0,9536.104731326255,3662.9666436979205,3527.449883585248,4209.738949903016
5358,False,,0.0,4546.081659504016,4483.069816508922,4927.414442385095
5359,True,10.0,9753.099120283323,3147.6527213873237,3147.6527213873237,3959.285521899651
5360,True,12.0,9704.455335485078,3038.9957291620485,3038.9957291620485,3946.8884814438325
5361,True,9.0,9777.51237193336,2906.165844583888,2901.397074280687,3726.9444624185335
5362,True,23.0,9441.218903864214,2914.6856922604857,2914.6856922604857,3994.0777601461655
5363,True,14.0,9656.05416257566,3164.2218471079145,3152.0714016098295,4109.315920536479
5364,True,12.0,9704.455335485078,2639.487756595499,2639.487756595499,3744.8889870644207
5365,True,17.0,9583.904655209462,3676.881263810275,3676.881263810275,4271.809062334151
5366,True,18.0,9559.974818330991,3243.0605472052266,3222.737972491819,4219.158203208207
5367,True,15.0,9631.944177208212,3378.396633489084,3370.2202505918567,4211.0899811288
5368,True,10.0,9753.099120283323,3356.653932339597,3104.2063023588908,3821.8323608848564
5369,False,,0.0,4094.1999866888264,4094.1999866888264,4698.270343366786
5370,True,13.0,9680.224498313057,2878.7009788510595,2867.0401971246774,3718.599833734166
5371,True,22.0,9464.851479534831,2837.4127001048337,2830.2194587542112,3932.5754122613475
5372,True,36.0,9139.311852712268,3503.695418650811,3503.695418650811,4456.522799060283
5373,True,12.0,9704.455335485078,2669.8050234672546,2669.8050234672546,3835.183306843471
5374,True,17.0,9583.904655209462,2979.1492972878605,2979.1492972878605,3914.033557712951
5375,True,8.0,9801.98673306755,2441.588509297124,2441.588509297124,3602.3105135495325
5376,True,13.0,9680.224498313057,3946.0465614401623,3862.5908799499175,4307.499828146827
5377,True,31.0,9254.270243966357,3539.8768103292896,3486.496277095733,4408.601839850065
5378,True,17.0,9583.904655209462,2497.977370475336,2497.977370475336,3777.782232402037
5379,True,17.0,9583.904655209462,2827.0367931276955,2825.337754580026,3802.897339002174
5380,True,19.0,9536.104731326255,3818.9289408816117,3741.1922368355204,4490.211983476869
5381,True,14.0,9656.05416257566,3536.13011376586,3320.7045579541377,4068.5874519619097
5382,True,11.0,9728.746825534536,2801.1189479335294,2801.1189479335294,3850.7245625163982
5383,True,14.0,9656.05416257566,2943.0810213975224,2943.0810213975224,3904.8424292084997
5384,True,10.0,9753.099120283323,3334.02259512928,3321.5877052546275,3969.821407313739
5385,True,23.0,9441.218903864214,3397.4192648751177,3397.4192648751177,4317.055969073568
5386,True,9.0,9777.51237193336,2958.0134605563094,2958.0134605563094,3743.7688696000214
5387,True,11.0,9728.746825534536,3160.2050258283703,3133.708457695573,3920.467474782351
5388,True,14.0,9656.05416257566,3450.6620846757805,3408.771615598161,4065.29227327554
5389,True,27.0,9347.277206160265,3532.146014277304,3532.146014277304,4434.269090394609
5390,True,19.0,9536.104731326255,2836.195516012428,2836.195516012428,4020.6914755050775
5391,True,26.0,9370.674633774024,3454.681054626175,3422.804500792217,4267.001635133446
5392,True,21.0,9488.543210558004,3593.618062655218,3475.6969833652615,4106.790474035231
5393,True,35.0,9162.188716508763,3802.035763807543,3763.8340994092487,4636.444086363608
5394,True,11.0,9728.746825534536,2819.8273473901463,2819.8273473901463,3832.0104672936154
5395,True,15.0,9631.944177208212,3652.207263997068,3550.7961062702357,4426.9355630801865
5396,True,17.0,9583.904655209462,3099.579745155151,3099.579745155151,4049.6413210430337
5397,True,17.0,9583.904655209462,3021.790669239025,3021.790669239025,4066.5971560674548
5398,True,38.0,9093.7293446823,3390.323054555996,3390.323054555996,4613.176798409013
5399,True,20.0,9512.294245007133,3250.4660609410766,3237.8673427676426,4157.171822644795
5400,True,15.0,9631.944177208212,3962.434803629342,3877.992477977058,4272.488442558738
5401,True,18.0,9559.974818330991,3365.8416014935437,3365.8416014935437,4200.687845585961
5402,True,20.0,9512.294245007133,3356.1561351699306,3308.347141173205,4220.544094242668
5403,True,30.0,9277.434863285518,3208.3575656121916,3204.1445126220237,4328.119475641155
5404,True,13.0,9680.224498313057,3063.7218791180208,2986.8591618874793,3815.2651698091245
5405,True,12.0,9704.455335485078,2699.8114725730793,2662.761221955502,3666.009036649684
5406,True,7.0,9826.522356650728,3089.353089376101,3046.751456114831,3717.6803935803932
5407,True,10.0,9753.099120283323,3083.943146373616,3083.943146373616,3987.9709761981576
5408,True,15.0,9631.944177208212,3159.306451340838,3159.306451340838,3926.127403919395
5409,True,31.0,9254.270243966357,3728.91758521918,3728.91758521918,4535.024262716686
5410,True,7.0,9826.522356650728,3211.6507848138986,3160.8929238762303,3850.8921361467806
5411,True,16.0,9607.894391523227,4340.521664441415,4126.011546413985,4453.831829775152
5412,True,22.0,9464.851479534831,3288.3119383649228,3287.1861554825837,4199.930109107557
5413,True,21.0,9488.543210558004,3111.5692206127787,3105.417310211387,4100.729042865363
5414,True,14.0,9656.05416257566,2711.0817637095515,2711.0817637095515,3957.519919115818
5415,True,17.0,9583.904655209462,2777.719476497451,2737.424663574713,3784.4998990056465
5416,True,14.0,9656.05416257566,3369.6981821943873,3369.6981821943873,4241.658897619848
5417,True,30.0,9277.434863285518,2966.810200394399,2966.810200394399,4306.148444838827
5418,True,23.0,9441.218903864214,4137.076462397707,4080.0106204455265,4537.140292755155
5419,True,12.0,9704.455335485078,2885.4564024315478,2885.4564024315478,3906.7148195588516
